ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
826613318461409,315126268991751,"Camilla Fabricius",2022-10-28,2022-10-28,2022-11-02,"Camilla Fabricius","Hvorfor går jeg til valg på, at der skal flere hænder til psykiatrien? 🤔

Ganske enkelt er svaret, at flere får brug for en tryg og stabil behandling i psykiatrien, samtidig med, at den selvsamme psykiatri får det værre og værre.

Det er et kæmpe problem. Fordi det betyder så meget for familier, patienter, pårørende og medarbejdere, at de oplever en psykiatri med tid, rum og hænder nok. Og selvom vi er kommet et stykke med den seneste psykiatriaftale, så er vi langt fra i mål med de anbefalinger, som Sundhedsstyrelsen peger på er nødvendige for en genopretning af psykiatrien. 

Men hvorfor fikser vi det så ikke bare? Intet i politik er enkelt - det ved vi alle. Men jeg tør godt love, at jeg kæmper videre for en psykiatri, hvor der er nok sengepladser, kvalificeret personale og hjerterum til alle dem, som har brug for en hånd til at få det godt igen - også psykisk. Det kræver, at vi bliver ved med at tale om udfordringerne og holder Folketinget op på, at det er en vigtig dagsorden midt i alt det andet, som vi også skal have styr på med inflation og energikrise.

Det vil jeg gøre mit bedste for, hvis du stemmer på mig 💪",,,,"lower_bound: 8000, upper_bound: 8999","lower_bound: 900, upper_bound: 999",DKK,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001474},{""age"":""45-54"",""gender"":""male"",""percentage"":0.033421},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003768},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002457},{""age"":""18-24"",""gender"":""male"",""percentage"":0.072248},{""age"":""55-64"",""gender"":""male"",""percentage"":0.038172},{""age"":""65+"",""gender"":""male"",""percentage"":0.029653},{""age"":""18-24"",""gender"":""female"",""percentage"":0.176769},{""age"":""55-64"",""gender"":""female"",""percentage"":0.097477},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001802},{""age"":""25-34"",""gender"":""female"",""percentage"":0.13614},{""age"":""35-44"",""gender"":""male"",""percentage"":0.028506},{""age"":""65+"",""gender"":""female"",""percentage"":0.100754},{""age"":""25-34"",""gender"":""male"",""percentage"":0.04751},{""age"":""35-44"",""gender"":""female"",""percentage"":0.107798},{""age"":""45-54"",""gender"":""female"",""percentage"":0.119758},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000983},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001311}","{""region"":""Central Denmark Region"",""percentage"":0.949677},{""region"":""Region of Southern Denmark"",""percentage"":0.007742},{""region"":""North Denmark Region"",""percentage"":0.042581}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",da
1121636132048768,315126268991751,"Camilla Fabricius",2022-10-28,2022-10-28,2022-11-01,"Camilla Fabricius","Mere tid til borgeren, mindre tid til bureaukrati ❤

I Socialdemokratiet ønsker vi at gøre op med altoverskyggende registreringer og bureaukrati i hjemmeplejen. Der skal være tid og overskud til borgerne, plads til faglighed blandt de ansatte og meget mindre spildtid.

Vi ønsker at forbedre vilkårene for både ansatte og borgerne i hjemmeplejen ved at halvere antallet af daglige registreringer. Med dette udspil vil vi sikre, at ansatte i hjemmeplejen får mere tid og plads til faglighed, og at der bliver mere tid til at drage omsorg om borgerne.

Meget mere tid til medmenneskelighed og faglighed, det går jeg ind for!",,,,"lower_bound: 3000, upper_bound: 3999","lower_bound: 400, upper_bound: 499",DKK,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002276},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.0013},{""age"":""55-64"",""gender"":""female"",""percentage"":0.113459},{""age"":""65+"",""gender"":""female"",""percentage"":0.165475},{""age"":""35-44"",""gender"":""female"",""percentage"":0.127113},{""age"":""45-54"",""gender"":""male"",""percentage"":0.125813},{""age"":""45-54"",""gender"":""female"",""percentage"":0.137516},{""age"":""65+"",""gender"":""male"",""percentage"":0.095579},{""age"":""35-44"",""gender"":""male"",""percentage"":0.122887},{""age"":""55-64"",""gender"":""male"",""percentage"":0.10013},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003901},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.004551}","{""region"":""Central Denmark Region"",""percentage"":0.984386},{""region"":""Region of Southern Denmark"",""percentage"":0.008147},{""region"":""North Denmark Region"",""percentage"":0.007468}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
809939290339634,315126268991751,"Camilla Fabricius",2022-10-27,2022-10-27,2022-11-02,"Camilla Fabricius","🥳 Hurra for Arne 🥳
 
Tilbage da der var lidt mere solskin fik jeg en snak med en mand, jeg kender som Johnnys far, som I ser her. Han har haft et langt arbejdsliv på oliemøllen i Aarhus, og nu har han gjort sig fortjent til at kunne trække sig tilbage - tilbage på en fortjent og værdig pension. Derfor har Johnnys far søgt om Arne-pensionen, og han er en del af ordningen ligesom ca. 40.000 andre danskere, der har bidraget til slide og slæbe for vores samfund.
 
Dage som disse gør det klart for mig, at mit arbejde giver mening. For jeg kan se, at mit og Socialdemokratiets arbejde gør en forskel for helt almindelige danskere. Det er en kæmpe ære for mig at være med til arbejde for vores alles fremtid i en retning, som vi mener er retfærdig. En retning hvor de, som har arbejdet og blevet slidt, bliver anerkendt for deres indsats. Det er værdighed!

Vi skylder dem, som har været på arbejdsmarkedet i lang tid og er blevet nedslidte, muligheden for en tidligere tilbagetrækning. Og det bliver jeg og Socialdemokratiet ved med at kæmpe for!

Tak for foto @[1521386570:2048:Christian Dahlerup] 📸",,,,"lower_bound: 8000, upper_bound: 8999","lower_bound: 900, upper_bound: 999",DKK,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000155},{""age"":""18-24"",""gender"":""male"",""percentage"":0.028134},{""age"":""25-34"",""gender"":""female"",""percentage"":0.014067},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004174},{""age"":""18-24"",""gender"":""female"",""percentage"":0.025197},{""age"":""35-44"",""gender"":""female"",""percentage"":0.017623},{""age"":""25-34"",""gender"":""male"",""percentage"":0.025815},{""age"":""45-54"",""gender"":""male"",""percentage"":0.038646},{""age"":""55-64"",""gender"":""female"",""percentage"":0.116865},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001082},{""age"":""65+"",""gender"":""male"",""percentage"":0.176225},{""age"":""45-54"",""gender"":""female"",""percentage"":0.049621},{""age"":""55-64"",""gender"":""male"",""percentage"":0.075746},{""age"":""65+"",""gender"":""female"",""percentage"":0.405163},{""age"":""35-44"",""gender"":""male"",""percentage"":0.019014},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001391},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000928},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000155}","{""region"":""Central Denmark Region"",""percentage"":0.979529},{""region"":""Region of Southern Denmark"",""percentage"":0.010774},{""region"":""North Denmark Region"",""percentage"":0.009697}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",da
681164603572730,315126268991751,"Camilla Fabricius",2022-10-27,2022-10-27,2022-10-30,"Camilla Fabricius","Herunder ser du 7 forslag til at få de lange ventelister ned i sundhedsvæsnet. Det er der akut brug for. Og som næstformand for sundhedsudvalget, så synes jeg bare, at det er den helt rigtige retning for at få ventelisterne kortet ned.
De lyder som følger ‼️

✅ Lønbonusser til medarbejderne. Det kunne være kontante fastholdelsesbonusser og ekstratillæg for overarbejde og aften-, nat- og weekendvagter.

✅ Andre faggrupper skal aflaste sundhedspersonalet. Det kunne f.eks. være lægesekretærer, HK’ere eller studentermedhjælpere, der kan dokumentere i IT-systemerne.

✅ Fast Track for autorisation af udenlandske sygeplejersker. Der er især mangel på anæstesi-, akut- og intensivsygeplejersker. Udenlandske sygeplejersker med de kompetencer, vi mangler, skal hurtigere kunne få dansk autorisation, så de kan hjælpe på disse områder.

✅ Afskaffelse af modregningen i efterløn for medarbejdere i sundhedsvæsenet. Målet er, at flere af de omkring 2.000 sygeplejersker, der i dag er på efterløn, vil bidrage til at nedbringe ventelisterne.

✅ Det skal være lettere for studerende at tage pause fra studiet for at give en hånd med. Sammen med regionerne skal vi skabe bedre muligheder for, at studerende på f.eks. sygeplejerskeuddannelsen eller lægeuddannelsen kan vælge at forlænge deres praktik på sygehusene, så de kan hjælpe med at få nedbragt ventelisterne.

✅ Mulighed for at udskyde aktivitet uden patientkontakt på sygehusene. Hvis der er statslige regler, der står i vejen for at udskyde, vil vi forpligte os på at fjerne dem.

✅ Udnyttelse af ledig kapacitet på privathospitaler. Regionerne skal udnytte al ledig kapacitet på de private sygehuse til at nedbringe puklerne.

@[100033665721885:2048:Dansk Sygeplejeråd, Kreds Midtjylland] @[141531689719:274:Dansk Sygeplejeråd] @[180462984621:274:Yngre Læger] @[100064718407485:2048:Lægeforeningen] @[1568800896755678:274:FOA Århus] @[156110727840227:274:Ergoterapeutforeningen] @[611315412551362:69:#psykiatrisamtalen] @[100064618306806:2048:Psykiatrifonden] @[100064410920688:2048:3F Aarhus Rymarken] @[100044079143932:2048:Magnus Heunicke] @[100044504526568:2048:Astrid Krag]",,,,"lower_bound: 5000, upper_bound: 5999","lower_bound: 500, upper_bound: 599",DKK,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000935},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002805},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001558},{""age"":""25-34"",""gender"":""female"",""percentage"":0.0134},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003116},{""age"":""45-54"",""gender"":""female"",""percentage"":0.074166},{""age"":""25-34"",""gender"":""male"",""percentage"":0.042692},{""age"":""45-54"",""gender"":""male"",""percentage"":0.133375},{""age"":""65+"",""gender"":""male"",""percentage"":0.171705},{""age"":""55-64"",""gender"":""male"",""percentage"":0.169523},{""age"":""35-44"",""gender"":""male"",""percentage"":0.072297},{""age"":""55-64"",""gender"":""female"",""percentage"":0.112184},{""age"":""65+"",""gender"":""female"",""percentage"":0.169523},{""age"":""35-44"",""gender"":""female"",""percentage"":0.03272}","{""region"":""North Denmark Region"",""percentage"":0.000311},{""region"":""Central Denmark Region"",""percentage"":0.970414},{""region"":""Region of Southern Denmark"",""percentage"":0.029274}",facebook,"lower_bound: 100001, upper_bound: 500000",da
642214127597644,315126268991751,"Camilla Fabricius",2022-10-27,2022-10-27,2022-11-01,"Camilla Fabricius","🌳 Naturnationalparker er helt centrale for mig 🌳

Mit parti, Socialdemokratiet, og jeg går klart ind for dem, og det gør vi, fordi de er med til at skabe vild og nødvendig natur.

I de store naturnationalparker er der også store dyr, som skaber en helt central biodiversitet. Det har vi brug for som mennesker, som samfund og det har naturen brug for i sig selv.

Så derfor er det centralt, at vi får skabt mere natur – og at vi får skabt mere vild natur!",,,,"lower_bound: 6000, upper_bound: 6999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000904},{""age"":""55-64"",""gender"":""female"",""percentage"":0.080412},{""age"":""25-34"",""gender"":""female"",""percentage"":0.035056},{""age"":""65+"",""gender"":""female"",""percentage"":0.141308},{""age"":""65+"",""gender"":""male"",""percentage"":0.192989},{""age"":""55-64"",""gender"":""male"",""percentage"":0.15197},{""age"":""45-54"",""gender"":""female"",""percentage"":0.045175},{""age"":""35-44"",""gender"":""female"",""percentage"":0.034695},{""age"":""45-54"",""gender"":""male"",""percentage"":0.098844},{""age"":""18-24"",""gender"":""female"",""percentage"":0.012649},{""age"":""25-34"",""gender"":""male"",""percentage"":0.094145},{""age"":""18-24"",""gender"":""male"",""percentage"":0.031442},{""age"":""35-44"",""gender"":""male"",""percentage"":0.076256},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003072},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000361},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000723}","{""region"":""Central Denmark Region"",""percentage"":0.990321},{""region"":""Region of Southern Denmark"",""percentage"":0.009679}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",da
495862462465219,315126268991751,"Camilla Fabricius",2022-10-27,2022-10-27,2022-11-02,"Camilla Fabricius","🔈 Husk lyd 🔈

Jeg er ordblind - og det er jeg ikke alene om at være.

Derfor kan en valgkamp godt være lidt udfordrende, når man får den ene flyer efter den anden med på vejen, som man har svært ved at læse.

Jeg har derfor fået lidt hjælp med at indtale min egen flyer, så alle derude, især jer der som mig er ordblinde, kan få den læst op.

Jeg håber, at du vil høre med 🥰",,,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000941},{""age"":""65+"",""gender"":""male"",""percentage"":0.067614},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001359},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000105},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001777},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000836},{""age"":""35-44"",""gender"":""male"",""percentage"":0.05591},{""age"":""25-34"",""gender"":""male"",""percentage"":0.074093},{""age"":""55-64"",""gender"":""female"",""percentage"":0.08538},{""age"":""35-44"",""gender"":""female"",""percentage"":0.08956},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001881},{""age"":""65+"",""gender"":""female"",""percentage"":0.110879},{""age"":""45-54"",""gender"":""male"",""percentage"":0.070854},{""age"":""18-24"",""gender"":""female"",""percentage"":0.103773},{""age"":""18-24"",""gender"":""male"",""percentage"":0.064897},{""age"":""45-54"",""gender"":""female"",""percentage"":0.098129},{""age"":""55-64"",""gender"":""male"",""percentage"":0.06218},{""age"":""25-34"",""gender"":""female"",""percentage"":0.108789},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001045}","{""region"":""Central Denmark Region"",""percentage"":0.993734},{""region"":""Region of Southern Denmark"",""percentage"":0.00616},{""region"":""Zealand Region"",""percentage"":0.000106}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",da
1135744647048303,315126268991751,"Camilla Fabricius",2022-10-26,2022-10-27,2022-11-02,"Camilla Fabricius","Stop mistrivsel blandt unge!

De seneste 10 år har budt på en markant stigning af antallet af børn og unge, der har været i kontakt med den regionale psykiatri på grund af en psykisk lidelse. Den Nationale Sundhedsprofil 2021 viser, at hver tredje unge kvinde og hver femte unge mand mellem 16-24 år melder om dårligt mentalt helbred. Og det kan have store konsekvenser for børn og unges videre liv og udvikling, hvis de ikke hurtigt får den rigtige hjælp.

Det skal stoppe NU!

Jeg er ikke i tvivl – vi har et stort behov for tidlige indsatser af høj kvalitet til børn og unge, som oplever mistrivsel eller psykiske lidelser.

Der er behov for et bredt løft og et struktureret samarbejde på tværs af kommuner, regioner, almen praksis og øvrige praksissektor.

De tilbudte indsatser og forløb skal være lettilgængelige, videns- og evidensbaserede, og med fokus på sammenhæng og samarbejde mellem sektorer og faggrupper.

Jeg er klar til at gå forrest i kampen om at forbedre den mentale sundhed for vores børn og unge 💪",,,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 700, upper_bound: 799",DKK,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001276},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000491},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001472},{""age"":""25-34"",""gender"":""male"",""percentage"":0.024146},{""age"":""35-44"",""gender"":""male"",""percentage"":0.015508},{""age"":""55-64"",""gender"":""female"",""percentage"":0.113074},{""age"":""25-34"",""gender"":""female"",""percentage"":0.27925},{""age"":""55-64"",""gender"":""male"",""percentage"":0.018453},{""age"":""18-24"",""gender"":""female"",""percentage"":0.138202},{""age"":""35-44"",""gender"":""female"",""percentage"":0.204751},{""age"":""45-54"",""gender"":""female"",""percentage"":0.161955},{""age"":""45-54"",""gender"":""male"",""percentage"":0.019336},{""age"":""18-24"",""gender"":""male"",""percentage"":0.016588},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001767},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001374},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002356}","{""region"":""Central Denmark Region"",""percentage"":0.960384},{""region"":""Region of Southern Denmark"",""percentage"":0.031867},{""region"":""North Denmark Region"",""percentage"":0.007749}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",da
489559766546805,315126268991751,"Camilla Fabricius",2022-10-26,2022-10-27,2022-11-02,"Camilla Fabricius","Stop mistrivsel blandt unge!

De seneste 10 år har budt på en markant stigning af antallet af børn og unge, der har været i kontakt med den regionale psykiatri på grund af en psykisk lidelse. Den Nationale Sundhedsprofil 2021 viser, at hver tredje unge kvinde og hver femte unge mand mellem 16-24 år melder om dårligt mentalt helbred. Og det kan have store konsekvenser for børn og unges videre liv og udvikling, hvis de ikke hurtigt får den rigtige hjælp.

Det skal stoppe NU!

Jeg er ikke i tvivl – vi har et stort behov for tidlige indsatser af høj kvalitet til børn og unge, som oplever mistrivsel eller psykiske lidelser.

Der er behov for et bredt løft og et struktureret samarbejde på tværs af kommuner, regioner, almen praksis og øvrige praksissektor.

De tilbudte indsatser og forløb skal være lettilgængelige, videns- og evidensbaserede, og med fokus på sammenhæng og samarbejde mellem sektorer og faggrupper.

Jeg er klar til at gå forrest i kampen om at forbedre den mentale sundhed for vores børn og unge 💪",,,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 700, upper_bound: 799",DKK,"{""age"":""13-17"",""gender"":""female"",""percentage"":8.2e-5},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00213},{""age"":""25-34"",""gender"":""male"",""percentage"":0.123454},{""age"":""35-44"",""gender"":""female"",""percentage"":0.069304},{""age"":""35-44"",""gender"":""male"",""percentage"":0.029491},{""age"":""18-24"",""gender"":""female"",""percentage"":0.342836},{""age"":""18-24"",""gender"":""male"",""percentage"":0.172606},{""age"":""25-34"",""gender"":""female"",""percentage"":0.253707},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004751},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000328},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001311}","{""region"":""Central Denmark Region"",""percentage"":0.983655},{""region"":""Region of Southern Denmark"",""percentage"":0.012026},{""region"":""North Denmark Region"",""percentage"":0.004319}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",da
1272374489997137,315126268991751,"Camilla Fabricius",2022-10-26,2022-10-27,2022-11-02,"Camilla Fabricius","Stop mistrivsel blandt unge!

De seneste 10 år har budt på en markant stigning af antallet af børn og unge, der har været i kontakt med den regionale psykiatri på grund af en psykisk lidelse. Den Nationale Sundhedsprofil 2021 viser, at hver tredje unge kvinde og hver femte unge mand mellem 16-24 år melder om dårligt mentalt helbred. Og det kan have store konsekvenser for børn og unges videre liv og udvikling, hvis de ikke hurtigt får den rigtige hjælp.

Det skal stoppe NU!

Jeg er ikke i tvivl – vi har et stort behov for tidlige indsatser af høj kvalitet til børn og unge, som oplever mistrivsel eller psykiske lidelser.

Der er behov for et bredt løft og et struktureret samarbejde på tværs af kommuner, regioner, almen praksis og øvrige praksissektor.

De tilbudte indsatser og forløb skal være lettilgængelige, videns- og evidensbaserede, og med fokus på sammenhæng og samarbejde mellem sektorer og faggrupper.

Jeg er klar til at gå forrest i kampen om at forbedre den mentale sundhed for vores børn og unge 💪",,,,"lower_bound: 50000, upper_bound: 59999","lower_bound: 1500, upper_bound: 1999",DKK,"{""age"":""13-17"",""gender"":""female"",""percentage"":0.0001},{""age"":""55-64"",""gender"":""female"",""percentage"":0.05973},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002125},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000902},{""age"":""35-44"",""gender"":""female"",""percentage"":0.097954},{""age"":""45-54"",""gender"":""male"",""percentage"":0.057966},{""age"":""65+"",""gender"":""male"",""percentage"":0.025556},{""age"":""55-64"",""gender"":""male"",""percentage"":0.043154},{""age"":""65+"",""gender"":""female"",""percentage"":0.042172},{""age"":""35-44"",""gender"":""male"",""percentage"":0.063639},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001383},{""age"":""18-24"",""gender"":""female"",""percentage"":0.158786},{""age"":""25-34"",""gender"":""female"",""percentage"":0.16991},{""age"":""25-34"",""gender"":""male"",""percentage"":0.106592},{""age"":""45-54"",""gender"":""female"",""percentage"":0.083121},{""age"":""18-24"",""gender"":""male"",""percentage"":0.083141},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001764},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001263},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000621},{""age"":""13-17"",""gender"":""male"",""percentage"":0.00012}","{""region"":""Central Denmark Region"",""percentage"":0.976578},{""region"":""Region of Southern Denmark"",""percentage"":0.023422}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
3314046502145570,315126268991751,"Camilla Fabricius",2022-10-26,2022-10-27,2022-11-02,"Camilla Fabricius","Det her er Ernst, og han er en af dem, der løber utrolig hurtigt i vores sundhedssystem. Jeg har givet ham muligheden for at sige, hvad han mener om Socialdemokratiets samlede plan for forbedring af løn- og arbejdsvilkår i vores velfærdssamfund - læs med her: 

""Udmeldingen fra Socialdemokratiet omkring løn og arbejdsvilkår er en utrolig velkommen melding. Det er på høje tid, at ""snakken"" kommer. Jeg vil kommentere på nogle af tiltagene, og se hvordan mit liv og arbejdsliv vil blive påvirket set ud fra mit nuværende arbejdsliv.

Mit nuværende job er at være nattevagt i Aarhus Kommune på en akutafdeling. VI er bindeled mellem hospital og kommune, så folk kommer til os efter korte eller lange sygehusforløb. Vi er 4 nattevagter til op imod 75 borgere. De omkring 41 er vores meget akutte borgere. Dette kan sætte store krav til at overskue mange syge borgere og prioritere de borgere du passer.

VI har som udgangspunkt status som et lavtlønsområde, så derfor kan det at hæve lønnen måske gøre noget ved interessen for vores fag. Vi oplever, at mange vi snakker med, der ikke er inden for branchen, slet ikke har overvejet faget, fordi de vidste lønnen ikke var den bedste. Så at hæve lønnen er et godt skridt både på kort og lang sigt. Ligeløn er med også, og det med ""mandeløn"" til kvindefag har været søsat før, men denne gang er den taget med her - godt træk. Det at det målrettes ""os"" der har borgerkontakt er et godt træk, og betyder jo at det er os ""på gulvet"", der skal have del i de penge, som afsættes. Det hjælper også til, at vi som personale tager os selv alvorligt, og at vi som mennesker ofte gør en kæmpe forskel for de mennesker vi møder. Alle skal huske, at vi er jo hver især en person, ikke en funktion.

Omkring vikarer og forbruget af disse så vil det falde, det har vi set før. Under corona fik vi et tillæg udover vores overenskomst - det gav virkelig noget. Alle vagter der var ledige blev ""solgt"" hurtigt. Penge smører, sådan er det bare. Pengene gives på et sagligt grundlag, det kan jeg rigtig godt lide. Det vil sige, at der honoreres gode faglige kundskaber. Igen en påskønnelse. Varme hænder er svære at finde, men fagligt virkelig erfarne folk i vores branche kan være en umulighed.""",,camillafabricius.dk,,"lower_bound: 60000, upper_bound: 69999","lower_bound: 2500, upper_bound: 2999",DKK,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00122},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001022},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003417},{""age"":""45-54"",""gender"":""female"",""percentage"":0.113872},{""age"":""55-64"",""gender"":""male"",""percentage"":0.07621},{""age"":""65+"",""gender"":""female"",""percentage"":0.066859},{""age"":""35-44"",""gender"":""female"",""percentage"":0.112957},{""age"":""45-54"",""gender"":""male"",""percentage"":0.105665},{""age"":""25-34"",""gender"":""male"",""percentage"":0.142291},{""age"":""35-44"",""gender"":""male"",""percentage"":0.107984},{""age"":""55-64"",""gender"":""female"",""percentage"":0.083135},{""age"":""25-34"",""gender"":""female"",""percentage"":0.139758},{""age"":""65+"",""gender"":""male"",""percentage"":0.041842},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002425},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001342}","{""region"":""Central Denmark Region"",""percentage"":0.95726},{""region"":""Region of Southern Denmark"",""percentage"":0.040779},{""region"":""North Denmark Region"",""percentage"":0.001961}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
811066019993380,315126268991751,"Camilla Fabricius",2022-10-26,2022-10-27,2022-10-29,"Camilla Fabricius","Alt for mange kvinder udsættes for grov vold fra en partner eller ekspartner. Alt for mange børn vokser op og er vidner til vold i hjemmet. Og alt for mange kvinder dræbes hvert år af deres partner eller ekspartner. 

Det er drab, hvor vold og kontrol går forud. 
Vidste du, at 38.000 kvinder årligt er udsat for vold, og at 12 kvinder i gennemsnit hvert eneste år bliver myrdet af deres partner eller ekspartner? Det svarer til et partnerdrab om måneden! 

Drabene sker ikke ud af det blå. Typisk er der advarsler i form af partnervold. Det er drab, der kan forebygges ved at sætte målrettet ind over for partnervold, stalking og trusler. Og det kan især forebygges ved, at vi som samfund lægger berøringsangsten på hylden, taler om volden og siger tydeligt fra – at vi gør op med, at vold er en privat sag, for det er det ikke. 

Vi er nødt til at gøre noget mere for at stoppe voldsspiralen. Det skal vi gøre for ofrene, for udøverne og ikke mindst for de børn, som lever i volden. Det er ikke den enkeltes problem eller familiens problem, det er et samfundsproblem, og det er et samfundsansvar at gøre op med partnervold og partnerdrab. Jeg kan ikke acceptere, at der stadigvæk er kvinder, som skal frygte for deres liv, alene fordi de er kvinder. 

Der skal sættes ind, og jeg vil kæmpe for at få stopper partnervold og -drab ❤",,,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 600, upper_bound: 699",DKK,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.571414},{""age"":""18-24"",""gender"":""female"",""percentage"":0.393226},{""age"":""35-44"",""gender"":""female"",""percentage"":0.03526},{""age"":""13-17"",""gender"":""female"",""percentage"":9.9e-5}","{""region"":""Central Denmark Region"",""percentage"":0.989769},{""region"":""Region of Southern Denmark"",""percentage"":0.002944},{""region"":""North Denmark Region"",""percentage"":0.007286}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
