ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
3277707349141548,346547929246195,"Birgitte Vind",2022-11-01,2022-11-01,2022-11-04,"Vind Birgitte","I dag skal vi alle stemme🇩🇰

Jeg håber, du vil bruge din demokratiske rettighed og komme hen til dit valgsted og sætte sit kryds ud for en lokal kandidat❌🙋‍♀️

Jeg håber af hele mit hjerte, at Danmarks næste statsminister hedder @[100044576643050:2048:Mette Frederiksen]

De sidste tre et halvt år har hun vist, at hun kan lede landet igennem store kriser.
Regeringen har landet store aftaler på tværs af blokkene, som f.eks verdens mest ambitiøse klimalov, transportaftale, sundhedsreform, retten til tidlig pension, en stor nationale aftale om mere ro og tid i Folkeskolen, en stor aftale om Danmarks sikkerhed og ikke mindst har vi sat en ny retning for hele den offentlige sektor. Hvor vi må og skal skabe mere plads til nærvær og omsorg. 
Og så ønsker vi en velfærdslov, der sikrer, at når vi bliver flere ældre flere børn , ja om få år er vi 125.000 flere ældre og 50.000 flere børn, ja så skal pengene følge med , så velfærden ikke udhules. 
Natur og miljø er en hjertesag💚

Desværre varsler alle blå partier skattelettelser 
Og selv Moderaterne der betegner sig som et midterparti, har en blå skattepolitik.
I Socialdemokratiet vil vi som i sidste periode lave brede aftaler på tværs af røde og blå partier.

I en krisetid skal vi stå sammen. 
 
Jeg anbefaler dig at sætte dit kryds ud for en person fra et parti, der peger på Mette Frederiksen som Statsminister. 
Og bor du i Sydjylland, vil jeg anbefale dig at stemme på mig.

Rigtig god valgdag
Lad os passe på Danmark🇩🇰",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 500, upper_bound: 599",DKK,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.23839},{""age"":""45-54"",""gender"":""female"",""percentage"":0.281734},{""age"":""55-64"",""gender"":""female"",""percentage"":0.297214},{""age"":""25-34"",""gender"":""female"",""percentage"":0.182663}","{""region"":""Central Denmark Region"",""percentage"":0.004566},{""region"":""Region of Southern Denmark"",""percentage"":0.995434}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",da
433697318922497,346547929246195,"Birgitte Vind",2022-10-31,2022-11-01,2022-11-02,"Casper Herbert Overgaard","Så er det Tirsdag 1. November, det er valgdag og vi skal ned og stemme. 

Jeg vil anbefale dig, at sætte dit kryds på en lokal kandidat her fra Vejle kommune, fordi det er vigtigt med en lokal stemme i folketinget. 

Jeg ønsker dig en rigtig god valgdag.","Birgitte Vind",birgittevind.dk,,"lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",DKK,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.044313},{""age"":""35-44"",""gender"":""male"",""percentage"":0.10192},{""age"":""55-64"",""gender"":""female"",""percentage"":0.073855},{""age"":""65+"",""gender"":""female"",""percentage"":0.107829},{""age"":""25-34"",""gender"":""male"",""percentage"":0.17873},{""age"":""65+"",""gender"":""male"",""percentage"":0.047267},{""age"":""45-54"",""gender"":""female"",""percentage"":0.064993},{""age"":""55-64"",""gender"":""male"",""percentage"":0.078287},{""age"":""35-44"",""gender"":""female"",""percentage"":0.062038},{""age"":""25-34"",""gender"":""female"",""percentage"":0.091581},{""age"":""45-54"",""gender"":""male"",""percentage"":0.079764},{""age"":""18-24"",""gender"":""male"",""percentage"":0.069424}","{""region"":""Central Denmark Region"",""percentage"":0.176385},{""region"":""Region of Southern Denmark"",""percentage"":0.823615}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
675438387447159,346547929246195,"Birgitte Vind",2022-10-31,2022-10-31,2022-11-04,"Casper Herbert Overgaard","Vi har noget af verdens bedste vand.
Jeg selv drikker med sindsro vandet fra mit lokale vandværk.
Men desværre finder man flere og flere steder alt for høje koncentrationer af sprøjtemidler i drikkevandet.

Vi skal beskytte vores drikkevand bedre. Så vores børn og børnebørn kan vokse op med samme adgang til rent drikkevand fra vandhanen, som vi har gjort. 

I dag er der udpeget 440.000 hektar marker som indsatsområder – men der er kun kendskab til, at ca. 2.500 hektar beskyttes. Vi har ikke været gode nok til at beskytte vores drikkevand mod forurening og sprøjtemidler. Det skal vi ændre. 

Derfor foreslår vi, at staten tager ansvaret for at beskytte dansk drikkevand på sig. Vi vil indføre et forbud mod at sprøjte på relevante arealer, hvor grundvandet dannes, og i boringsnære beskyttelsesområder. Konkret vil vi beskytte op til 200.000 hektar. Det svarer til et område på størrelse med fire gange Falster. 

De præcise områder skal udpeges efter en kortlægning af, hvor behovet for beskyttelse af grundvandet er størst. Vi vil arbejde for, at arealet skal beskyttes hurtigst muligt og senest inden 2030.

Vi vil erstatte lodsejerne for et driftstab på de omfattede jorder. Ved en sådan kompensationsordning vil de berørte lodsejere kompenseres ud fra en fast sats fastlagt efter det gennemsnitlige årlige indkomsttab som følge af et sprøjteforbud. 

I Danmark har vi en stolt tradition for at forebygge forurening af vores grundvand. Det skal vi også have i fremtiden. 
Jeg kan ikke vente med at genoptage arbejdet på Christiansborg - indsatsen for rent drikkevand står højt på arbejdssedlen💚",,,,"lower_bound: 8000, upper_bound: 8999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.46967},{""age"":""25-34"",""gender"":""female"",""percentage"":0.53033}","{""region"":""Central Denmark Region"",""percentage"":0.092777},{""region"":""Region of Southern Denmark"",""percentage"":0.907223}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",da
429524326032561,346547929246195,"Birgitte Vind",2022-10-31,2022-10-31,2022-11-01,"Casper Herbert Overgaard","Din Syd- og Sønderjyske stemme i Folketinget.
Din sikkerhed for tryghed og velfærd
Læs meget mere om mig og mine mærkesager.","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 3000, upper_bound: 3999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.364426},{""age"":""18-24"",""gender"":""female"",""percentage"":0.634659},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000914}","{""region"":""Central Denmark Region"",""percentage"":0.243231},{""region"":""Region of Southern Denmark"",""percentage"":0.756769}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",da
1175214576418874,346547929246195,"Birgitte Vind",2022-10-31,2022-10-31,2022-11-01,"Casper Herbert Overgaard","610.000 kvinder er i TVIVL om, hvem de skal stemme på- Er du en af dem?
Din SIKRE stemme i folketinget 
- BIRGITTE VIND","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 1000, upper_bound: 1999","lower_bound: 100, upper_bound: 199",DKK,"{""age"":""13-17"",""gender"":""female"",""percentage"":0.00094},{""age"":""25-34"",""gender"":""female"",""percentage"":0.421053},{""age"":""18-24"",""gender"":""female"",""percentage"":0.578008}","{""region"":""Central Denmark Region"",""percentage"":0.223597},{""region"":""Region of Southern Denmark"",""percentage"":0.776403}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",da
2245297392307081,346547929246195,"Birgitte Vind",2022-10-28,2022-10-28,2022-11-02,"Casper Herbert Overgaard","Det har været en ære at repræsentere Vejle og Syddanmark i Folketinget de sidste 3 år. Ikke mindst som Indenrigs- ,kommunal- og ældreordfører 

Det har været nogle vilde år for vores lille land. Mange store beslutninger er truffet på tværs af politiske partier. Men  der er fortsat meget,  jeg vil kæmpe for.",,birgittevind.dk,,"lower_bound: 7000, upper_bound: 7999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.172495},{""age"":""55-64"",""gender"":""female"",""percentage"":0.204736},{""age"":""35-44"",""gender"":""female"",""percentage"":0.156284},{""age"":""25-34"",""gender"":""female"",""percentage"":0.121858},{""age"":""65+"",""gender"":""female"",""percentage"":0.283789},{""age"":""18-24"",""gender"":""female"",""percentage"":0.060838}","{""region"":""Central Denmark Region"",""percentage"":0.048301},{""region"":""Region of Southern Denmark"",""percentage"":0.951699}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
1102791207049391,346547929246195,"Birgitte Vind",2022-10-27,2022-10-27,2022-10-31,"Casper Herbert Overgaard","610.000 kvinder er i TVIVL om, hvem de skal stemme på- Er du en af dem?
Din SIKRE stemme i folketinget 
- BIRGITTE VIND","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 5000, upper_bound: 5999","lower_bound: 400, upper_bound: 499",DKK,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.070592},{""age"":""25-34"",""gender"":""female"",""percentage"":0.145577},{""age"":""18-24"",""gender"":""female"",""percentage"":0.133861},{""age"":""55-64"",""gender"":""female"",""percentage"":0.128588},{""age"":""65+"",""gender"":""female"",""percentage"":0.465144},{""age"":""35-44"",""gender"":""female"",""percentage"":0.056239}","{""region"":""Central Denmark Region"",""percentage"":0.161007},{""region"":""Region of Southern Denmark"",""percentage"":0.838993}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
741195794311544,346547929246195,"Birgitte Vind",2022-10-27,2022-10-27,2022-10-31,"Casper Herbert Overgaard","Din Syd- og Sønderjyske stemme i Folketinget.
Din sikkerhed for tryghed og velfærd
Læs meget mere om mig og mine mærkesager.","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 10000, upper_bound: 14999","lower_bound: 800, upper_bound: 899",DKK,"{""age"":""13-17"",""gender"":""female"",""percentage"":0.000409},{""age"":""45-54"",""gender"":""female"",""percentage"":0.062833},{""age"":""65+"",""gender"":""female"",""percentage"":0.179288},{""age"":""18-24"",""gender"":""female"",""percentage"":0.351208},{""age"":""25-34"",""gender"":""female"",""percentage"":0.254196},{""age"":""35-44"",""gender"":""female"",""percentage"":0.066107},{""age"":""55-64"",""gender"":""female"",""percentage"":0.08596}","{""region"":""Central Denmark Region"",""percentage"":0.20767},{""region"":""Region of Southern Denmark"",""percentage"":0.79233}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
1348961088970055,346547929246195,"Birgitte Vind",2022-10-27,2022-10-27,2022-10-28,"Casper Herbert Overgaard","610.000 kvinder er i TVIVL om, hvem de skal stemme på- Er du en af dem?
Din SIKRE stemme i folketinget 
- BIRGITTE VIND","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",DKK,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.065868},{""age"":""55-64"",""gender"":""female"",""percentage"":0.178443},{""age"":""18-24"",""gender"":""female"",""percentage"":0.091018},{""age"":""65+"",""gender"":""female"",""percentage"":0.438323},{""age"":""25-34"",""gender"":""female"",""percentage"":0.112575},{""age"":""45-54"",""gender"":""female"",""percentage"":0.113772}","{""region"":""Central Denmark Region"",""percentage"":0.13826},{""region"":""Region of Southern Denmark"",""percentage"":0.86174}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
5563542667026804,346547929246195,"Birgitte Vind",2022-10-27,2022-10-27,2022-10-29,"Casper Herbert Overgaard","Ses vi på Lørdag? 

Jeg er på RådhusTorvet fra kl 10- og så kommer Mette lidt senere.

Det bliver en god dag.",,,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001146},{""age"":""65+"",""gender"":""female"",""percentage"":0.209516},{""age"":""25-34"",""gender"":""male"",""percentage"":0.020063},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001433},{""age"":""55-64"",""gender"":""female"",""percentage"":0.089424},{""age"":""45-54"",""gender"":""male"",""percentage"":0.126111},{""age"":""55-64"",""gender"":""male"",""percentage"":0.215821},{""age"":""65+"",""gender"":""male"",""percentage"":0.222413},{""age"":""25-34"",""gender"":""female"",""percentage"":0.002866},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000287},{""age"":""35-44"",""gender"":""male"",""percentage"":0.057036},{""age"":""35-44"",""gender"":""female"",""percentage"":0.011465},{""age"":""45-54"",""gender"":""female"",""percentage"":0.033821},{""age"":""18-24"",""gender"":""male"",""percentage"":0.003439},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003439},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001433},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000287}","{""region"":""Central Denmark Region"",""percentage"":0.215916},{""region"":""Zealand Region"",""percentage"":0.153736},{""region"":""Capital Region of Denmark"",""percentage"":0.177695},{""region"":""Region of Southern Denmark"",""percentage"":0.275528},{""region"":""North Denmark Region"",""percentage"":0.177125}","facebook,instagram","lower_bound: 1000001",da
2084828931718710,346547929246195,"Birgitte Vind",2022-10-23,2022-10-24,2022-10-30,"Vind Birgitte","Slutspurten er sat ind - og min yngste kampagneaktivist har været på gaden med foldere👶❤️

Indrømmet: hjertet smelter lidt, når jeg er sammen med Viggo -  og jeg blev da også lidt blød i knæene, da jeg så hans kampagnetøj.

Snart går vi ind i den sidste kampagneuge - det bliver travlt men sjovt. Vi ses derude på gader og torve, til møder og her på kanalen 🅰️ 
Tættere på dig

Fordi der er så meget, vi skal passe på. 

👫Vores børn og unges trivsel
❤️Ældreplejen
🌱Vores drikkevand og natur

Det handler om fremtiden",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.221007},{""age"":""35-44"",""gender"":""female"",""percentage"":0.245077},{""age"":""45-54"",""gender"":""female"",""percentage"":0.252735},{""age"":""55-64"",""gender"":""female"",""percentage"":0.281182}","{""region"":""Florida"",""percentage"":0.00108},{""region"":""Central Denmark Region"",""percentage"":0.206263},{""region"":""Zealand Region"",""percentage"":0.141469},{""region"":""Capital Region of Denmark"",""percentage"":0.24838},{""region"":""Region of Southern Denmark"",""percentage"":0.273218},{""region"":""North Denmark Region"",""percentage"":0.12959}","facebook,instagram","lower_bound: 1000001",da
1106030906720245,346547929246195,"Birgitte Vind",2022-10-22,2022-10-22,2022-10-27,"Vind Birgitte","En værdig ældrepleje er en hjertesag ❤️
Læs mit seneste blogindlæg","Tryghed i ældreplejen",fb.com,"Det er så trist, når der nu igen ruller et program over skærmen, der udstille en hel plejesektor. Det er umådeligt trist, når der er brodne kar i ældreplejen.","lower_bound: 3000, upper_bound: 3999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.136591},{""age"":""25-34"",""gender"":""female"",""percentage"":0.054969},{""age"":""45-54"",""gender"":""female"",""percentage"":0.314825},{""age"":""55-64"",""gender"":""female"",""percentage"":0.493615}","{""region"":""Balearic Islands"",""percentage"":0.000542},{""region"":""Central Denmark Region"",""percentage"":0.247154},{""region"":""Zealand Region"",""percentage"":0.142547},{""region"":""Capital Region of Denmark"",""percentage"":0.15393},{""region"":""Region of Southern Denmark"",""percentage"":0.339837},{""region"":""North Denmark Region"",""percentage"":0.115989}","facebook,instagram","lower_bound: 1000001",da
1794830174204756,346547929246195,"Birgitte Vind",2022-10-19,2022-10-19,2022-10-27,"Casper Herbert Overgaard","Din Syd- og Sønderjyske stemme i Folketinget.
Din sikkerhed for tryghed og velfærd
Læs meget mere om mig og mine mærkesager.","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 35000, upper_bound: 39999","lower_bound: 2500, upper_bound: 2999",DKK,"{""age"":""13-17"",""gender"":""male"",""percentage"":8.1e-5},{""age"":""65+"",""gender"":""male"",""percentage"":0.222664},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000324},{""age"":""25-34"",""gender"":""male"",""percentage"":0.014509},{""age"":""35-44"",""gender"":""female"",""percentage"":0.047905},{""age"":""65+"",""gender"":""female"",""percentage"":0.320824},{""age"":""55-64"",""gender"":""female"",""percentage"":0.108049},{""age"":""45-54"",""gender"":""female"",""percentage"":0.062171},{""age"":""25-34"",""gender"":""female"",""percentage"":0.041258},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00073},{""age"":""55-64"",""gender"":""male"",""percentage"":0.099619},{""age"":""45-54"",""gender"":""male"",""percentage"":0.050904},{""age"":""35-44"",""gender"":""male"",""percentage"":0.025857},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002513},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001297},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001135},{""age"":""13-17"",""gender"":""female"",""percentage"":0.000162}","{""region"":""Central Denmark Region"",""percentage"":0.100153},{""region"":""Region of Southern Denmark"",""percentage"":0.899847}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
482609917239192,346547929246195,"Birgitte Vind",2022-10-17,2022-10-18,2022-10-19,"Casper Herbert Overgaard","Der er stadig meget at kæmpe for.
Jeg vil kæmpe for syd og Sønderjylland. 
Din sydjyske stemme i folketinget","Birgitte Vind",birgittevind.dk,"Folketingsmedlem, Socialdemokratiet. Indenrigs- kommunal og ældreordfører","lower_bound: 1000, upper_bound: 1999","lower_bound: 100, upper_bound: 199",DKK,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.041667},{""age"":""55-64"",""gender"":""male"",""percentage"":0.060096},{""age"":""65+"",""gender"":""female"",""percentage"":0.391026},{""age"":""35-44"",""gender"":""female"",""percentage"":0.038462},{""age"":""25-34"",""gender"":""female"",""percentage"":0.056891},{""age"":""65+"",""gender"":""male"",""percentage"":0.253205},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002404},{""age"":""55-64"",""gender"":""female"",""percentage"":0.094551},{""age"":""45-54"",""gender"":""male"",""percentage"":0.029647},{""age"":""35-44"",""gender"":""male"",""percentage"":0.016026},{""age"":""25-34"",""gender"":""male"",""percentage"":0.008814},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003205},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004006}","{""region"":""Central Denmark Region"",""percentage"":0.092199},{""region"":""Region of Southern Denmark"",""percentage"":0.907801}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
526678412627041,346547929246195,"Birgitte Vind",2022-10-17,2022-10-17,2022-10-22,"Vind Birgitte","Kampen er slut - ådalen og heden er reddet - den midtjyske motorvej kommer vest om Billund 💚

Jeg lovede før valget i 2019, at kæmpe for en vestlig linjeføring vest om Billund. Ja faktisk så jeg helst, at vi ikke fik en midtjysk motorvej. Men når den alligevel skal etableres, så skal vi skåne den unikke natur ved Randbøl Hede og Vejle Ådal.

Sommeren 2021 lykkedes det. Der blev indgået et bredt trafikforlig mellem alle Folketingets partier, der i den grad binder Danmark sammen. I forliget er prioriteret jernbane, cykelstier og veje. 🚴‍♀️🚗🚈

OG - ja en linjeføring af den midtjyske motorvej er planlagt, så den kommer til at gå langt uden om den unikke natur ved Frederikshåb Plantage, Randbøl, Nybjerg Mølle – hele det område, hvor heden mødes med det smukke istidslandskab, der har skabt Vejle Ådal. 

 Et mange steder uberørt landskab, som ikke findes andre steder. Det skal vi passe på og værne om til kommende generationer",,,,"lower_bound: 1000, upper_bound: 1999","lower_bound: 500, upper_bound: 599",DKK,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.289894},{""age"":""25-34"",""gender"":""female"",""percentage"":0.230053},{""age"":""55-64"",""gender"":""female"",""percentage"":0.263298},{""age"":""35-44"",""gender"":""female"",""percentage"":0.216755}","{""region"":""Central Denmark Region"",""percentage"":0.219415},{""region"":""Zealand Region"",""percentage"":0.107713},{""region"":""Capital Region of Denmark"",""percentage"":0.257979},{""region"":""Region of Southern Denmark"",""percentage"":0.327128},{""region"":""North Denmark Region"",""percentage"":0.087766}","facebook,instagram","lower_bound: 1000001",da
5562953540489484,346547929246195,"Birgitte Vind",2022-10-05,2022-10-06,2022-10-28,"Casper Herbert Overgaard","Det har været en ære at repræsentere Vejle og Syddanmark i Folketinget de sidste 3 år. Ikke mindst som Indenrigs- ,kommunal- og ældreordfører 

Det har været nogle vilde år for vores lille land. Mange store beslutninger er truffet på tværs af politiske partier. Men  der er fortsat meget,  jeg vil kæmpe for.",,birgittevind.dk,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 800, upper_bound: 899",DKK,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001003},{""age"":""55-64"",""gender"":""male"",""percentage"":0.145867},{""age"":""25-34"",""gender"":""female"",""percentage"":0.027087},{""age"":""35-44"",""gender"":""female"",""percentage"":0.048555},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001605},{""age"":""65+"",""gender"":""female"",""percentage"":0.11236},{""age"":""45-54"",""gender"":""female"",""percentage"":0.069021},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021669},{""age"":""18-24"",""gender"":""female"",""percentage"":0.016653},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002207},{""age"":""55-64"",""gender"":""female"",""percentage"":0.076244},{""age"":""65+"",""gender"":""male"",""percentage"":0.179575},{""age"":""25-34"",""gender"":""male"",""percentage"":0.066212},{""age"":""35-44"",""gender"":""male"",""percentage"":0.102729},{""age"":""45-54"",""gender"":""male"",""percentage"":0.127207},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000401},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001605}","{""region"":""Central Denmark Region"",""percentage"":0.039492},{""region"":""Region of Southern Denmark"",""percentage"":0.960508}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
1146858569250190,346547929246195,"Birgitte Vind",2022-09-28,2022-09-28,2022-10-05,"Casper Herbert Overgaard","SÅ ER DEN HER ÅRETS VALGAKTIE

Nu har du muligheden for at købe en VIND-valgaktie og støtte min lokale kampagne. For kun 100,-kr kan du få tilsendt din personlige valgaktie, fra mig til dig. Fra din lokale folketingskandidat, for en stærk stemme i Sydjylland, og Vejle kommune. 

Alt du skal gøre, er at sende 100,-kr til Socialdemokratiet Vejle Kreds Syds valgkonto på mobilepay nr. - 11470

Det er afgørende for Danmark, at vi fortsat har en socialdemokratisk regering. 

Jeg vil fortsætte kampen for: 
 - Børn og unges trivsel og udvikling 👨‍👩‍👧‍👦
 - Natur og miljø 🌍☘️☀️
 - Tid til nærvær og omsorg i ældreplejen 🌹❤️

Ps. Du må gerne støtte med mere end en valgaktie 😉",,,,"lower_bound: 4000, upper_bound: 4999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002741},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001958},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000392},{""age"":""25-34"",""gender"":""male"",""percentage"":0.134691},{""age"":""35-44"",""gender"":""male"",""percentage"":0.148395},{""age"":""45-54"",""gender"":""female"",""percentage"":0.059123},{""age"":""45-54"",""gender"":""male"",""percentage"":0.139389},{""age"":""35-44"",""gender"":""female"",""percentage"":0.064605},{""age"":""65+"",""gender"":""male"",""percentage"":0.110807},{""age"":""55-64"",""gender"":""female"",""percentage"":0.06343},{""age"":""65+"",""gender"":""female"",""percentage"":0.086531},{""age"":""55-64"",""gender"":""male"",""percentage"":0.125294},{""age"":""25-34"",""gender"":""female"",""percentage"":0.058731},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001958},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001958}","{""region"":""Central Denmark Region"",""percentage"":0.054623},{""region"":""Region of Southern Denmark"",""percentage"":0.945377}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",da
